video_id,video_url,title,channelTitle,publishedAt,duration,shortType,viewCount,likeCount,commentCount
YSqKppB9p3g,https://www.youtube.com/watch?v=YSqKppB9p3g,딸깍!👉 멸문 확정! 하필 망나니 일진 양반이 정체를 숨긴 왕족 거지를 건드린 순간 벌어지는 일 [은애하는 도적님아] 1~2화,고몽,2026-01-05T08:00:46Z,PT33M31S,Clip,215223,1810,148
xZ0jvfC654Q,https://www.youtube.com/watch?v=xZ0jvfC654Q,"각시탈의 선배가.. 이렇게 이쁜 연예인이라고? 독재자 폭군에 의해 도탄에 빠진 백성들, 탐관오리들의 쌀을 훔쳐 나눠주는 의적 길동, 쫓는 한량 왕족의 위험한 ≪은애하는 도적님아≫",김시선,2026-01-05T08:01:15Z,PT32M42S,Clip,141268,915,106
ToelYVRa2WQ,https://www.youtube.com/watch?v=ToelYVRa2WQ,[개봉박두] 미리 보는 2026 KBS 드라마 #은애하는도적님아 #사랑을처방해드립니다 #심우면연리리 #결혼의완성 #문무,KBS 한국방송,2026-01-01T06:36:47Z,PT3M21S,Clip,33827,312,59
JVWDFilyJ7Y,https://www.youtube.com/watch?v=JVWDFilyJ7Y,"남지현, '백일의 낭군님' 이후 8년 만에 '은애하는 도적님아'로 사극 복귀 💕 ｜ Nam Ji Hyun / MTN STAR",MTN STAR,2026-01-03T10:00:26Z,PT4M31S,Clip,22734,235,17
ch_JBd6C7-0,https://www.youtube.com/watch?v=ch_JBd6C7-0,"[#은애하는도적님아] 2026년 새해, [은애하는 도적님아]와 함께할 준비 되셨나요?✨",KBS 한국방송,2025-12-31T23:01:04Z,PT24S,Shorts,57303,712,29
se2WxmqSHEo,https://www.youtube.com/watch?v=se2WxmqSHEo,오빠가 되고 싶었던 문상민의 귀여운 패기 ㅋㅋ #은애하는도적님아 #남지현 #문상민,티비텐 TV10,2025-12-31T03:03:47Z,PT21S,Shorts,41640,411,7
Epd5ox0vjMY,https://www.youtube.com/watch?v=Epd5ox0vjMY,궁궐의 귀염둥이(?) 처소내시 등장! #은애하는도적님아 #김선제 #k드라마  #은애하는도적님아,김선제,2026-01-04T07:37:49Z,PT34S,Shorts,42488,98,2
oeu-CXxNEYQ,https://www.youtube.com/watch?v=oeu-CXxNEYQ,[#은애하는도적님아] 남지현X문상민 얼굴합 100점 만점에 1331점🐰 ❤️🦊,KBS 한국방송,2026-01-03T04:00:47Z,PT17S,Shorts,32926,599,24
dDCsm797NdQ,https://www.youtube.com/watch?v=dDCsm797NdQ,#남지현 #문상민 드라마 시작 전부터 망붕렌즈 장착😍 #은애하는도적님아 #NamJihyun #KBS연기대상 #연기대상 #포토타임 #phototiem #shorts,티브이데일리,2026-01-01T01:01:02Z,PT35S,Shorts,20384,429,13
c2iRa8fAu5E,https://www.youtube.com/watch?v=c2iRa8fAu5E,남지현 문상민의 생일을 합치면 나오는 비밀 🤫 #은애하는도적님아 #남지현 #문상민,티비텐 TV10,2025-12-31T06:30:14Z,PT21S,Shorts,19961,223,5
sLUjFlk9rK8,https://www.youtube.com/watch?v=sLUjFlk9rK8,이복형제의 말로 #은애하는도적님아,케슛슛,2026-01-06T10:30:42Z,PT30S,Shorts,17653,149,1
krKAHrCeJQI,https://www.youtube.com/watch?v=krKAHrCeJQI,[#은애하는도적님아] 잡았다 꽃신🌸,KBS 한국방송,2026-01-06T07:50:01Z,PT13S,Shorts,24679,438,15
AIF1hF75fkg,https://www.youtube.com/watch?v=AIF1hF75fkg,"[은애하는 도적님아 3회 예고] ""칠순 노인의 소실로?"" 가문을 위해 사랑을 포기한 그녀의 처절한 눈물 - 뇌피셜 소설",드사세 : 드라마로 사랑과 세상을 배웠어요!,2026-01-05T14:39:16Z,PT17M2S,Clip,6032,56,1
o89dLwlD8rE,https://www.youtube.com/watch?v=o89dLwlD8rE,쟁쟁한 왕 생태계에서 문상민이 살아남는 법💦 #은애하는도적님아 #문상민,티비텐 TV10,2025-12-31T05:07:37Z,PT19S,Shorts,9705,76,1
5lNJxjvEcwc,https://www.youtube.com/watch?v=5lNJxjvEcwc,[#은애하는도적님아] 귀엽다고 난리난 홍민기의 제작발표회 적응기🐥,KBS 한국방송,2026-01-02T07:25:01Z,PT40S,Shorts,9539,97,3
_CM3yUOXZPU,https://www.youtube.com/watch?v=_CM3yUOXZPU,[#은애하는도적님아] 문상민 대군의 미모 비법,KBS 한국방송,2026-01-02T07:04:29Z,PT1M38S,Clip,13486,56,0
EbtCybf94gg,https://www.youtube.com/watch?v=EbtCybf94gg,은애하는도적님아 문상민은 누구? #은애하는도적님아 #문상민 #shorts,영티드,2026-01-05T12:28:16Z,PT30S,Shorts,6600,49,2
